Observation_id,Observation_date,Trial,Media_file,Total_length,FPS,Subject,Behavior,Modifiers,Behavior_type,Start_(s),Stop_(s),Duration_(s),Comment_start,Replicate
REPLICATE 7 TRIAL 7,01/03/2022,"1, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00049.2.MTS",1210.8,25,ANT 1,G,,STATE,152.672,160.235,7.563,,7
REPLICATE 7 TRIAL 7,01/03/2022,"1, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00049.2.MTS",1210.8,25,ANT 1,G,,STATE,722.448,735.678,13.23,,7
REPLICATE 7 TRIAL 7,01/03/2022,"1, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00049.2.MTS",1210.8,25,ANT 1,G,,STATE,884.039,885.388,1.349,,7
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,98.874,99.957,1.083,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,149.531,164.828,15.297,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,177.066,188.945,11.879,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,223.771,224.76,0.989,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,340.484,361.269,20.785,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,483.83,489.23,5.4,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,500.839,506.503,5.664,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,520.808,525.131,4.323,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,581.733,628.98,47.247,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,G,,STATE,631.675,642.969,11.294,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,799.195,802.432,3.237,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,854.176,897.907,43.731,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,975.292,981.412,6.12,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,983.028,988.428,5.4,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,1022.177,1032.708,10.531,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,1064.831,1084,19.169,,8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,G,,STATE,1180.64,1204.122,23.482,,8
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,G,,STATE,384.024,394.558,10.534,,9
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,G,,STATE,836.396,896.623,60.227,,9
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,130.993,133.427,2.434,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,141.436,149.264,7.828,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,238.455,242.142,3.687,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,252.401,266.984,14.583,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,355.246,371.357,16.111,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,G,,STATE,632.085,634.712,2.627,,10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00056.MTS",1213.7,50,ANT 1,G,,STATE,788.75,797.659,8.909,,10
REPLICATE 12 TRIAL 5,09/03/2022,"1, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00071.MTS",1211.3,50,ANT 1,G,,STATE,328.43,331.848,3.418,,12
REPLICATE 12 TRIAL 5,09/03/2022,"1, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00072.MTS",1211.3,50,ANT 1,G,,STATE,737.277,741.15,3.873,,12
REPLICATE 12 TRIAL 5,09/03/2022,"1, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00072.MTS",1211.3,50,ANT 1,G,,STATE,800.264,808.903,8.639,,12
REPLICATE 12 TRIAL 5,09/03/2022,"1, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00072.MTS",1211.3,50,ANT 1,G,,STATE,815.653,829.962,14.309,,12
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200089.MTS",1215.62,50,ANT 1,G,,STATE,95.641,106.166,10.525,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200089.MTS",1215.62,50,ANT 1,G,,STATE,111.835,128.571,16.736,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200089.MTS",1215.62,50,ANT 1,G,,STATE,395.282,427.14,31.858,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200089.MTS",1215.62,50,ANT 1,G,,STATE,559.419,564.006,4.587,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200089.MTS",1215.62,50,ANT 1,G,,STATE,595.501,637.573,42.072,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200090.MTS",1215.62,50,ANT 1,G,,STATE,649.988,668.26,18.272,,14
REPLICATE 14 TRIAL 12,11/03/2022,"1, P","Q:/Rachael/replicate 14 (10-03, 11-03)/200090.MTS",1215.62,50,ANT 1,G,,STATE,819.425,900.685,81.26,,14
REPLICATE 15 TRIAL 5,15/03/2022,"1, P","Q:/Rachael/replicate 15 (14-03, 15-03)/00106.MTS",1213.37,25,ANT 1,G,,STATE,216.395,222.067,5.672,,15
REPLICATE 15 TRIAL 5,15/03/2022,"1, P","Q:/Rachael/replicate 15 (14-03, 15-03)/00106.MTS",1213.37,25,ANT 1,G,,STATE,299.941,304.261,4.32,,15
REPLICATE 15 TRIAL 5,15/03/2022,"1, P","Q:/Rachael/replicate 15 (14-03, 15-03)/00106.MTS",1213.37,25,ANT 1,G,,STATE,654.811,660.485,5.674,,15
REPLICATE 15 TRIAL 5,15/03/2022,"1, P","Q:/Rachael/replicate 15 (14-03, 15-03)/00106.MTS",1213.37,25,ANT 1,G,,STATE,663.725,667.501,3.776,,15
REPLICATE 15 TRIAL 5,15/03/2022,"1, P","Q:/Rachael/replicate 15 (14-03, 15-03)/00106.MTS",1213.37,25,ANT 1,G,,STATE,675.33,678.576,3.246,,15
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,173.95,178.265,4.315,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,203.826,212.2,8.374,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,242.347,268.804,26.457,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,354.938,364.116,9.178,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,395.704,415.144,19.44,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,474.007,484.542,10.535,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,516.577,542.5,25.923,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,G,,STATE,570.312,574.63,4.318,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,637.124,670.775,33.651,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,742.94,757.43,14.49,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,820.789,851.572,30.783,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,960.116,966.05,5.934,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,983.6,996.836,13.236,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,1018.161,1027.609,9.448,,16
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200098.MTS",1213.22,50,ANT 1,G,,STATE,1148.39,1174.669,26.279,,16
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,64.596,68.375,3.779,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,72.333,79.628,7.295,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,97.715,109.592,11.877,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,124.077,126.505,2.428,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,128.665,135.954,7.289,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,167.178,175.005,7.827,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,182.025,232.692,50.667,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,G,,STATE,497.164,506.52,9.356,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00102.MTS",1210.34,50,ANT 1,G,,STATE,736.999,741.858,4.859,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00102.MTS",1210.34,50,ANT 1,G,,STATE,745.907,749.956,4.049,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00102.MTS",1210.34,50,ANT 1,G,,STATE,751.398,760.038,8.64,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00102.MTS",1210.34,50,ANT 1,G,,STATE,1024.418,1029.455,5.037,,17
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00102.MTS",1210.34,50,ANT 1,G,,STATE,1181.535,1192.333,10.798,,17
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,G,,STATE,162.046,171.586,9.54,"IN CONTACT WITH BLUE (FOCAL, 1)",18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,G,,STATE,317.601,339.831,22.23,,18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00119.MTS",1210.82,50,ANT 1,G,,STATE,790.557,823.137,32.58,,18
REPLICATE 21 TRIAL 5,16/08/2022,"1, P","Q:/Rachael/replicate 21 (15-08, 16-08)/00132.MTS",1208.42,50,ANT 1,G,,STATE,134.777,136.217,1.44,,21
REPLICATE 21 TRIAL 5,16/08/2022,"1, P","Q:/Rachael/replicate 21 (15-08, 16-08)/00132.MTS",1208.42,50,ANT 1,G,,STATE,390.201,394.792,4.591,,21
REPLICATE 21 TRIAL 5,16/08/2022,"1, P","Q:/Rachael/replicate 21 (15-08, 16-08)/00132.MTS",1208.42,50,ANT 1,G,,STATE,593.239,601.159,7.92,,21
REPLICATE 21 TRIAL 5,16/08/2022,"1, P","Q:/Rachael/replicate 21 (15-08, 16-08)/00132.MTS",1208.42,50,ANT 1,G,,STATE,616.548,618.439,1.891,,21
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,85.119,86.742,1.623,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,89.081,96.101,7.02,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,174.765,183.314,8.549,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,257.831,277.542,19.711,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,376.095,410.113,34.018,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,413.174,416.413,3.239,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,417.222,423.163,5.941,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,G,,STATE,551.684,571.663,19.979,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200127.MTS",1206.98,50,ANT 1,G,,STATE,797.854,799.38,1.526,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200127.MTS",1206.98,50,ANT 1,G,,STATE,810.991,836.1,25.109,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200127.MTS",1206.98,50,ANT 1,G,,STATE,1121.405,1135.893,14.488,,22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200127.MTS",1206.98,50,ANT 1,G,,STATE,1142.103,1144.532,2.429,,22
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200150.MTS",1211.3,50,ANT 1,G,,STATE,106.703,127.584,20.881,,23
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200150.MTS",1211.3,50,ANT 1,G,,STATE,166.011,172.493,6.482,,23
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200150.MTS",1211.3,50,ANT 1,G,,STATE,489.041,493.003,3.962,,23
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200150.MTS",1211.3,50,ANT 1,G,,STATE,607.838,610.99,3.152,,23
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200151.MTS",1211.3,50,ANT 1,G,,STATE,641.086,665.197,24.111,,23
REPLICATE 23 TRIAL 9,18/08/2022,"1, P","Q:/Rachael/replicate 23 (17-08, 18-08)/200151.MTS",1211.3,50,ANT 1,G,,STATE,1107.614,1109.595,1.981,,23
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00124.MTS",1207.46,50,ANT 1,G,,STATE,144.769,149.991,5.222,,24
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00125.MTS",1207.46,50,ANT 1,G,,STATE,844.123,899.469,55.346,,24
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00125.MTS",1207.46,50,ANT 1,G,,STATE,908.92,912.706,3.786,,24
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00125.MTS",1207.46,50,ANT 1,G,,STATE,914.322,940.786,26.464,,24
REPLICATE 25 TRIAL 10,26/08/2022,"1, P","Q:/Rachael/replicate 25 (25-08, 26-08)/200164.MTS",1206.98,50,ANT 1,G,,STATE,31.03,41.286,10.256,,25
REPLICATE 25 TRIAL 10,26/08/2022,"1, P","Q:/Rachael/replicate 25 (25-08, 26-08)/200164.MTS",1206.98,50,ANT 1,G,,STATE,71.789,94.74,22.951,,25
REPLICATE 25 TRIAL 10,26/08/2022,"1, P","Q:/Rachael/replicate 25 (25-08, 26-08)/200164.MTS",1206.98,50,ANT 1,G,,STATE,185.731,247.744,62.013,,25
REPLICATE 25 TRIAL 10,26/08/2022,"1, P","Q:/Rachael/replicate 25 (25-08, 26-08)/200164.MTS",1206.98,50,ANT 1,G,,STATE,406.691,427.839,21.148,,25
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,107.154,108.417,1.263,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,118.41,120.568,2.158,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,190.067,201.412,11.345,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,203.029,205.466,2.437,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,272.079,275.589,3.51,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,322.495,328.074,5.579,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,343.558,347.607,4.049,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,377.047,382.806,5.759,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,414.945,421.516,6.571,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,790.158,797.99,7.832,,3
REPLICATE 3 TRIAL 9,22/02/2022,"1, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00029.2.MTS",1215.45,25,ANT 1,G,,STATE,851.381,851.919,0.538,,3
REPLICATE 4 TRIAL 7,23/02/2022,"1, S","Q:/Rachael/replicate 4 (22-02, 23-02)/00018.2.MTS",1208.9,50,ANT 1,G,,STATE,175.625,202.349,26.724,,4
REPLICATE 4 TRIAL 7,23/02/2022,"1, S","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.2.MTS",1208.9,50,ANT 1,G,,STATE,1112.18,1122.531,10.351,,4
REPLICATE 4 TRIAL 7,23/02/2022,"1, S","Q:/Rachael/replicate 4 (22-02, 23-02)/00019.2.MTS",1208.9,50,ANT 1,G,,STATE,1161.488,1179.042,17.554,,4
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,135.696,142.173,6.477,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,403.445,408.843,5.398,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,436.385,454.741,18.356,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,523.054,535.203,12.149,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,609.275,616.565,7.29,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00036.2.MTS",1215.14,50,ANT 1,G,,STATE,618.996,627.631,8.635,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00037.2.MTS",1215.14,50,ANT 1,G,,STATE,754.745,815.496,60.751,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00037.2.MTS",1215.14,50,ANT 1,G,,STATE,865.175,957.243,92.068,,6
REPLICATE 6 TRIAL 10,25/02/2022,"1, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00037.2.MTS",1215.14,50,ANT 1,G,,STATE,1019.615,1199.314,179.699,,6
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00041.MTS",1212.29,50,ANT 1,G,,STATE,144.498,155.293,10.795,,8
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00042.MTS",1212.29,50,ANT 1,G,,STATE,764.609,768.655,4.046,,8
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00042.MTS",1212.29,50,ANT 1,G,,STATE,773.787,798.619,24.832,,8
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00042.MTS",1212.29,50,ANT 1,G,,STATE,861.249,869.529,8.28,,8
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00042.MTS",1212.29,50,ANT 1,G,,STATE,870.878,951.862,80.984,,8
REPLICATE 8 TRIAL 3,02/03/2022,"1, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00042.MTS",1212.29,50,ANT 1,G,,STATE,1011.165,1035.46,24.295,,8
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,130.157,138.256,8.099,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,216.04,219.285,3.245,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,256.552,257.089,0.537,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,260.329,262.762,2.433,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,307.324,319.206,11.882,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,416.256,438.127,21.871,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,585.496,587.926,2.43,,9
