year	ID_count	treatment_lars	colony	measurement_day	treatment_yearspecific	eggs	larva	pupae	adults
2	1992	2	12	88	5	NA	NA	2	42
2	1993	2	13	88	5	NA	NA	7	46
2	1994	2	14	88	5	NA	NA	4	38
2	1995	2	15	88	5	NA	NA	7	43
2	1996	2	16	88	5	NA	NA	4	38
2	1997	2	17	88	5	NA	NA	8	37
2	1998	2	18	88	5	NA	NA	2	46
2	1999	2	19	88	5	NA	NA	6	39
2	2000	2	20	88	5	NA	NA	6	31
2	2001	3	21	88	6	NA	NA	3	38
2	2002	3	22	88	6	NA	NA	NA	NA
2	2003	3	23	88	6	NA	NA	7	48
2	2004	3	24	88	6	NA	NA	4	41
2	2005	3	25	88	6	NA	NA	6	40
2	2006	3	26	88	6	NA	NA	5	46
2	2007	3	27	88	6	NA	NA	6	38
2	2008	3	28	88	6	NA	NA	8	41
2	2009	3	29	88	6	NA	NA	NA	NA
2	2010	3	30	88	6	NA	NA	6	33
2	2011	1	1	89	4	NA	NA	65	62
2	2012	1	2	89	4	NA	NA	35	45
2	2013	1	3	89	4	NA	NA	26	40
2	2014	1	4	89	4	NA	NA	36	47
2	2015	1	5	89	4	NA	NA	NA	NA
2	2016	1	6	89	4	NA	NA	40	48
2	2017	1	7	89	4	NA	NA	NA	NA
2	2018	1	8	89	4	NA	NA	32	52
2	2019	1	9	89	4	NA	NA	53	45
2	2020	1	10	89	4	NA	NA	37	46
2	2021	2	11	89	5	NA	NA	NA	NA
2	2022	2	12	89	5	NA	NA	47	47
2	2023	2	13	89	5	NA	NA	24	52
2	2024	2	14	89	5	NA	NA	20	44
2	2025	2	15	89	5	NA	NA	48	47
2	2026	2	16	89	5	NA	NA	19	38
2	2027	2	17	89	5	NA	NA	8	37
2	2028	2	18	89	5	NA	NA	40	38
2	2029	2	19	89	5	NA	NA	45	45
2	2030	2	20	89	5	NA	NA	43	41
2	2031	3	21	89	6	NA	NA	48	39
2	2032	3	22	89	6	NA	NA	NA	NA
2	2033	3	23	89	6	NA	NA	12	36
2	2034	3	24	89	6	NA	NA	12	45
2	2035	3	25	89	6	NA	NA	40	48
2	2036	3	26	89	6	NA	NA	29	48
2	2037	3	27	89	6	NA	NA	42	39
2	2038	3	28	89	6	NA	NA	33	45
2	2039	3	29	89	6	NA	NA	NA	NA
2	2040	3	30	89	6	NA	NA	15	36
2	2041	1	1	90	4	NA	NA	56	81
2	2042	1	2	90	4	NA	NA	50	46
2	2043	1	3	90	4	NA	NA	26	54
2	2044	1	4	90	4	NA	NA	30	56
2	2045	1	5	90	4	NA	NA	NA	NA
2	2046	1	6	90	4	NA	NA	50	58
2	2047	1	7	90	4	NA	NA	NA	NA
2	2048	1	8	90	4	NA	NA	56	55
2	2049	1	9	90	4	NA	NA	27	62
2	2050	1	10	90	4	NA	NA	46	62
2	2051	2	11	90	5	NA	NA	NA	NA
2	2052	2	12	90	5	NA	NA	48	57
2	2053	2	13	90	5	NA	NA	11	61
2	2054	2	14	90	5	NA	NA	23	48
2	2055	2	15	90	5	NA	NA	38	48
2	2056	2	16	90	5	NA	NA	17	46
2	2057	2	17	90	5	NA	NA	3	42
2	2058	2	18	90	5	NA	NA	34	56
2	2059	2	19	90	5	NA	NA	28	55
2	2060	2	20	90	5	NA	NA	35	51
2	2061	3	21	90	6	NA	NA	52	54
2	2062	3	22	90	6	NA	NA	NA	NA
2	2063	3	23	90	6	NA	NA	35	45
2	2064	3	24	90	6	NA	NA	18	45
2	2065	3	25	90	6	NA	NA	34	52
2	2066	3	26	90	6	NA	NA	30	50
2	2067	3	27	90	6	NA	NA	39	56
2	2068	3	28	90	6	NA	NA	33	58
2	2069	3	29	90	6	NA	NA	NA	NA
2	2070	3	30	90	6	NA	NA	16	43
2	2071	1	1	91	4	NA	NA	21	95
2	2072	1	2	91	4	NA	NA	28	68
2	2073	1	3	91	4	NA	NA	28	60
2	2074	1	4	91	4	NA	NA	20	62
2	2075	1	5	91	4	NA	NA	NA	NA
2	2076	1	6	91	4	NA	NA	29	76
2	2077	1	7	91	4	NA	NA	NA	NA
2	2078	1	8	91	4	NA	NA	42	78
2	2079	1	9	91	4	NA	NA	17	72
2	2080	1	10	91	4	NA	NA	38	76
2	2081	2	11	91	5	NA	NA	NA	NA
2	2082	2	12	91	5	NA	NA	38	64
2	2083	2	13	91	5	NA	NA	15	65
2	2084	2	14	91	5	NA	NA	12	50
2	2085	2	15	91	5	NA	NA	15	63
2	2086	2	16	91	5	NA	NA	10	46
2	2087	2	17	91	5	NA	NA	2	35
2	2088	2	18	91	5	NA	NA	21	77
2	2089	2	19	91	5	NA	NA	10	74
2	2090	2	20	91	5	NA	NA	25	54
2	2091	3	21	91	6	NA	NA	20	60
2	2092	3	22	91	6	NA	NA	NA	NA
2	2093	3	23	91	6	NA	NA	20	51
2	2094	3	24	91	6	NA	NA	10	47
2	2095	3	25	91	6	NA	NA	22	54
2	2096	3	26	91	6	NA	NA	14	53
2	2097	3	27	91	6	NA	NA	23	62
2	2098	3	28	91	6	NA	NA	11	75
2	2099	3	29	91	6	NA	NA	NA	NA
2	2100	3	30	91	6	NA	NA	14	55
2	2101	1	1	92	4	NA	NA	21	98
2	2102	1	2	92	4	NA	NA	31	68
2	2103	1	3	92	4	NA	NA	38	64
2	2104	1	4	92	4	NA	NA	6	70
2	2105	1	5	92	4	NA	NA	NA	NA
2	2106	1	6	92	4	NA	NA	27	82
2	2107	1	7	92	4	NA	NA	NA	NA
2	2108	1	8	92	4	NA	NA	38	85
2	2109	1	9	92	4	NA	NA	22	79
2	2110	1	10	92	4	NA	NA	42	78
2	2111	2	11	92	5	NA	NA	NA	NA
2	2112	2	12	92	5	NA	NA	31	66
2	2113	2	13	92	5	NA	NA	24	65
2	2114	2	14	92	5	NA	NA	15	50
2	2115	2	15	92	5	NA	NA	30	68
2	2116	2	16	92	5	NA	NA	9	47
2	2117	2	17	92	5	NA	NA	1	37
2	2118	2	18	92	5	NA	NA	17	79
2	2119	2	19	92	5	NA	NA	21	74
2	2120	2	20	92	5	NA	NA	21	55
2	2121	3	21	92	6	NA	NA	30	66
2	2122	3	22	92	6	NA	NA	NA	NA
2	2123	3	23	92	6	NA	NA	22	57
2	2124	3	24	92	6	NA	NA	7	47
2	2125	3	25	92	6	NA	NA	10	60
2	2126	3	26	92	6	NA	NA	13	60
2	2127	3	27	92	6	NA	NA	22	63
2	2128	3	28	92	6	NA	NA	7	75
2	2129	3	29	92	6	NA	NA	NA	NA
2	2130	3	30	92	6	NA	NA	32	55
2	2131	1	1	93	4	NA	NA	19	111
2	2132	1	2	93	4	NA	NA	31	88
2	2133	1	3	93	4	NA	NA	42	86
2	2134	1	4	93	4	NA	NA	19	74
2	2135	1	5	93	4	NA	NA	NA	NA
2	2136	1	6	93	4	NA	NA	41	93
2	2137	1	7	93	4	NA	NA	NA	NA
2	2138	1	8	93	4	NA	NA	13	112
2	2139	1	9	93	4	NA	NA	31	83
2	2140	1	10	93	4	NA	NA	38	89
2	2141	2	11	93	5	NA	NA	NA	NA
2	2142	2	12	93	5	NA	NA	25	89
2	2143	2	13	93	5	NA	NA	19	77
2	2144	2	14	93	5	NA	NA	22	54
2	2145	2	15	93	5	NA	NA	36	70
2	2146	2	16	93	5	NA	NA	18	51
2	2147	2	17	93	5	NA	NA	0	38
2	2148	2	18	93	5	NA	NA	22	81
2	2149	2	19	93	5	NA	NA	39	75
2	2150	2	20	93	5	NA	NA	19	67
2	2151	3	21	93	6	NA	NA	22	80
2	2152	3	22	93	6	NA	NA	NA	NA
2	2153	3	23	93	6	NA	NA	33	59
2	2154	3	24	93	6	NA	NA	6	53
2	2155	3	25	93	6	NA	NA	18	62
2	2156	3	26	93	6	NA	NA	15	61
2	2157	3	27	93	6	NA	NA	11	72
2	2158	3	28	93	6	NA	NA	28	77
2	2159	3	29	93	6	NA	NA	NA	NA
2	2160	3	30	93	6	NA	NA	41	60
2	2161	1	1	94	4	NA	NA	13	122
2	2162	1	2	94	4	NA	NA	18	101
2	2163	1	3	94	4	NA	NA	59	92
2	2164	1	4	94	4	NA	NA	14	93
2	2165	1	5	94	4	NA	NA	NA	NA
2	2166	1	6	94	4	NA	NA	28	117
2	2167	1	7	94	4	NA	NA	NA	NA
2	2168	1	8	94	4	NA	NA	17	115
2	2169	1	9	94	4	NA	NA	36	91
2	2170	1	10	94	4	NA	NA	40	118
2	2171	2	11	94	5	NA	NA	NA	NA
2	2172	2	12	94	5	NA	NA	15	98
2	2173	2	13	94	5	NA	NA	18	81
2	2174	2	14	94	5	NA	NA	14	65
2	2175	2	15	94	5	NA	NA	24	82
2	2176	2	16	94	5	NA	NA	17	59
2	2177	2	17	94	5	NA	NA	0	38
2	2178	2	18	94	5	NA	NA	15	88
2	2179	2	19	94	5	NA	NA	35	94
2	2180	2	20	94	5	NA	NA	22	71
2	2181	3	21	94	6	NA	NA	15	85
2	2182	3	22	94	6	NA	NA	NA	NA
2	2183	3	23	94	6	NA	NA	36	68
2	2184	3	24	94	6	NA	NA	11	56
2	2185	3	25	94	6	NA	NA	23	71
2	2186	3	26	94	6	NA	NA	10	66
2	2187	3	27	94	6	NA	NA	5	76
2	2188	3	28	94	6	NA	NA	25	78
2	2189	3	29	94	6	NA	NA	NA	NA
2	2190	3	30	94	6	NA	NA	28	84
2	2191	1	1	95	4	NA	NA	19	126
2	2192	1	2	95	4	NA	NA	8	111
2	2193	1	3	95	4	NA	NA	70	108
2	2194	1	4	95	4	NA	NA	36	93
2	2195	1	5	95	4	NA	NA	NA	NA
2	2196	1	6	95	4	NA	NA	47	123
2	2197	1	7	95	4	NA	NA	NA	NA
2	2198	1	8	95	4	NA	NA	4	124
2	2199	1	9	95	4	NA	NA	56	104
2	2200	1	10	95	4	NA	NA	33	123
2	2201	2	11	95	5	NA	NA	NA	NA
2	2202	2	12	95	5	NA	NA	14	100
2	2203	2	13	95	5	NA	NA	11	89
2	2204	2	14	95	5	NA	NA	23	72
2	2205	2	15	95	5	NA	NA	33	84
2	2206	2	16	95	5	NA	NA	20	66
2	2207	2	17	95	5	NA	NA	NA	NA
2	2208	2	18	95	5	NA	NA	27	95
2	2209	2	19	95	5	NA	NA	22	112
2	2210	2	20	95	5	NA	NA	26	86
2	2211	3	21	95	6	NA	NA	7	89
2	2212	3	22	95	6	NA	NA	NA	NA
2	2213	3	23	95	6	NA	NA	23	79
2	2214	3	24	95	6	NA	NA	7	61
2	2215	3	25	95	6	NA	NA	25	73
2	2216	3	26	95	6	NA	NA	8	68
2	2217	3	27	95	6	NA	NA	8	82
2	2218	3	28	95	6	NA	NA	20	83
2	2219	3	29	95	6	NA	NA	NA	NA
2	2220	3	30	95	6	NA	NA	15	88
2	2221	1	1	96	4	NA	NA	18	131
2	2222	1	2	96	4	NA	NA	9	135
2	2223	1	3	96	4	NA	NA	61	127
2	2224	1	4	96	4	NA	NA	23	106
2	2225	1	5	96	4	NA	NA	NA	NA
2	2226	1	6	96	4	NA	NA	40	130
2	2227	1	7	96	4	NA	NA	NA	NA
2	2228	1	8	96	4	NA	NA	2	126
2	2229	1	9	96	4	NA	NA	39	131
2	2230	1	10	96	4	NA	NA	26	133
2	2231	2	11	96	5	NA	NA	NA	NA
2	2232	2	12	96	5	NA	NA	3	111
2	2233	2	13	96	5	NA	NA	8	95
2	2234	2	14	96	5	NA	NA	17	83
2	2235	2	15	96	5	NA	NA	20	112
2	2236	2	16	96	5	NA	NA	22	75
2	2237	2	17	96	5	NA	NA	NA	NA
2	2238	2	18	96	5	NA	NA	27	100
2	2239	2	19	96	5	NA	NA	16	118
2	2240	2	20	96	5	NA	NA	6	95
2	2241	3	21	96	6	NA	NA	0	96
2	2242	3	22	96	6	NA	NA	NA	NA
2	2243	3	23	96	6	NA	NA	19	83
2	2244	3	24	96	6	NA	NA	3	64
2	2245	3	25	96	6	NA	NA	14	84
2	2246	3	26	96	6	NA	NA	14	72
2	2247	3	27	96	6	NA	NA	0	82
2	2248	3	28	96	6	NA	NA	16	87
2	2249	3	29	96	6	NA	NA	NA	NA
2	2250	3	30	96	6	NA	NA	8	95
2	2251	1	1	97	4	NA	NA	20	133
2	2252	1	2	97	4	NA	NA	7	137
2	2253	1	3	97	4	NA	NA	35	150
2	2254	1	4	97	4	NA	NA	8	121
2	2255	1	5	97	4	NA	NA	NA	NA
2	2256	1	6	97	4	NA	NA	21	145
2	2257	1	7	97	4	NA	NA	NA	NA
2	2258	1	8	97	4	NA	NA	0	128
2	2259	1	9	97	4	NA	NA	16	150
2	2260	1	10	97	4	NA	NA	20	139
2	2261	2	11	97	5	NA	NA	NA	NA
2	2262	2	12	97	5	NA	NA	2	112
2	2263	2	13	97	5	NA	NA	8	95
2	2264	2	14	97	5	NA	NA	15	89
2	2265	2	15	97	5	NA	NA	14	118
2	2266	2	16	97	5	NA	NA	10	87
2	2267	2	17	97	5	NA	NA	NA	NA
2	2268	2	18	97	5	NA	NA	38	105
2	2269	2	19	97	5	NA	NA	14	120
2	2270	2	20	97	5	NA	NA	5	96
2	2271	3	21	97	6	NA	NA	0	96
2	2272	3	22	97	6	NA	NA	NA	NA
2	2273	3	23	97	6	NA	NA	15	87
2	2274	3	24	97	6	NA	NA	0	67
2	2275	3	25	97	6	NA	NA	15	85
2	2276	3	26	97	6	NA	NA	12	74
2	2277	3	27	97	6	NA	NA	1	82
2	2278	3	28	97	6	NA	NA	9	92
2	2279	3	29	97	6	NA	NA	NA	NA
2	2280	3	30	97	6	NA	NA	0	100
2	2281	1	1	98	4	NA	NA	8	145
2	2282	1	2	98	4	NA	NA	7	137
2	2283	1	3	98	4	NA	NA	24	161
2	2284	1	4	98	4	NA	NA	4	125
2	2285	1	5	98	4	NA	NA	NA	NA
2	2286	1	6	98	4	NA	NA	11	159
2	2287	1	7	98	4	NA	NA	NA	NA
2	2288	1	8	98	4	NA	NA	0	128
2	2289	1	9	98	4	NA	NA	12	154
2	2290	1	10	98	4	NA	NA	18	141
2	2291	2	11	98	5	NA	NA	NA	NA
2	2292	2	12	98	5	NA	NA	1	113
2	2293	2	13	98	5	NA	NA	6	97
2	2294	2	14	98	5	NA	NA	15	92
2	2295	2	15	98	5	NA	NA	2	130
2	2296	2	16	98	5	NA	NA	11	90
2	2297	2	17	98	5	NA	NA	NA	NA
2	2298	2	18	98	5	NA	NA	32	110
2	2299	2	19	98	5	NA	NA	8	126
2	2300	2	20	98	5	NA	NA	11	100
2	2301	3	21	98	6	NA	NA	0	96
2	2302	3	22	98	6	NA	NA	NA	NA
2	2303	3	23	98	6	NA	NA	4	98
2	2304	3	24	98	6	NA	NA	0	67
2	2305	3	25	98	6	NA	NA	8	91
2	2306	3	26	98	6	NA	NA	18	84
2	2307	3	27	98	6	NA	NA	0	83
2	2308	3	28	98	6	NA	NA	3	98
2	2309	3	29	98	6	NA	NA	NA	NA
2	2310	3	30	98	6	NA	NA	0	100
2	2311	1	1	99	4	NA	NA	5	148
2	2312	1	2	99	4	NA	NA	7	137
2	2313	1	3	99	4	NA	NA	20	165
2	2314	1	4	99	4	NA	NA	12	125
2	2315	1	5	99	4	NA	NA	NA	NA
2	2316	1	6	99	4	NA	NA	4	166
2	2317	1	7	99	4	NA	NA	NA	NA
2	2318	1	8	99	4	NA	NA	0	128
2	2319	1	9	99	4	NA	NA	11	155
2	2320	1	10	99	4	NA	NA	13	146
2	2321	2	11	99	5	NA	NA	NA	NA
2	2322	2	12	99	5	NA	NA	1	113
2	2323	2	13	99	5	NA	NA	2	101
2	2324	2	14	99	5	NA	NA	11	96
2	2325	2	15	99	5	NA	NA	0	132
2	2326	2	16	99	5	NA	NA	11	91
2	2327	2	17	99	5	NA	NA	NA	NA
2	2328	2	18	99	5	NA	NA	34	111
2	2329	2	19	99	5	NA	NA	8	127
2	2330	2	20	99	5	NA	NA	12	100
2	2331	3	21	99	6	NA	NA	0	96
2	2332	3	22	99	6	NA	NA	NA	NA
2	2333	3	23	99	6	NA	NA	4	98
2	2334	3	24	99	6	NA	NA	0	67
2	2335	3	25	99	6	NA	NA	8	94
2	2336	3	26	99	6	NA	NA	20	94
2	2337	3	27	99	6	NA	NA	0	83
2	2338	3	28	99	6	NA	NA	0	101
2	2339	3	29	99	6	NA	NA	NA	NA
2	2340	3	30	99	6	NA	NA	0	100
2	2341	1	1	100	4	NA	NA	5	148
2	2342	1	2	100	4	NA	NA	7	137
2	2343	1	3	100	4	NA	NA	28	165
2	2344	1	4	100	4	NA	NA	17	125
2	2345	1	5	100	4	NA	NA	NA	NA
2	2346	1	6	100	4	NA	NA	2	168
2	2347	1	7	100	4	NA	NA	NA	NA
2	2348	1	8	100	4	NA	NA	0	128
2	2349	1	9	100	4	NA	NA	7	159
2	2350	1	10	100	4	NA	NA	4	155
2	2351	2	11	100	5	NA	NA	NA	NA
2	2352	2	12	100	5	NA	NA	1	113
2	2353	2	13	100	5	NA	NA	2	101
2	2354	2	14	100	5	NA	NA	10	97
2	2355	2	15	100	5	NA	NA	0	132
2	2356	2	16	100	5	NA	NA	11	92
2	2357	2	17	100	5	NA	NA	NA	NA
2	2358	2	18	100	5	NA	NA	21	122
2	2359	2	19	100	5	NA	NA	9	127
2	2360	2	20	100	5	NA	NA	15	100
2	2361	3	21	100	6	NA	NA	0	96
2	2362	3	22	100	6	NA	NA	NA	NA
2	2363	3	23	100	6	NA	NA	4	98
2	2364	3	24	100	6	NA	NA	0	67
2	2365	3	25	100	6	NA	NA	8	94
2	2366	3	26	100	6	NA	NA	20	104
2	2367	3	27	100	6	NA	NA	0	83
2	2368	3	28	100	6	NA	NA	0	101
2	2369	3	29	100	6	NA	NA	NA	NA
2	2370	3	30	100	6	NA	NA	0	100
2	2371	1	1	101	4	0	153	1	289
2	2372	1	2	101	4	7	48	2	219
2	2373	1	3	101	4	10	130	9	392
2	2374	1	4	101	4	30	159	8	231
2	2375	1	5	101	4	NA	NA	NA	NA
2	2376	1	6	101	4	0	69	4	293
2	2377	1	7	101	4	NA	NA	NA	NA
2	2378	1	8	101	4	15	46	0	230
2	2379	1	9	101	4	30	149	7	348
2	2380	1	10	101	4	10	81	0	292
2	2381	2	11	101	5	NA	NA	NA	NA
2	2382	2	12	101	5	6	16	1	189
2	2383	2	13	101	5	0	31	3	155
2	2384	2	14	101	5	0	56	6	187
2	2385	2	15	101	5	0	58	0	201
2	2386	2	16	101	5	10	74	4	163
2	2387	2	17	101	5	NA	NA	NA	NA
2	2388	2	18	101	5	12	83	2	285
2	2389	2	19	101	5	0	32	0	198
2	2390	2	20	101	5	8	42	2	179
2	2391	3	21	101	6	0	39	0	139
2	2392	3	22	101	6	NA	NA	NA	NA
2	2393	3	23	101	6	0	32	1	193
2	2394	3	24	101	6	0	23	0	126
2	2395	3	25	101	6	2	24	8	146
2	2396	3	26	101	6	0	53	5	216
2	2397	3	27	101	6	8	46	0	131
2	2398	3	28	101	6	6	50	1	182
2	2399	3	29	101	6	NA	NA	NA	NA
2	2400	3	30	101	6	0	6	0	157
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
